lat,lon,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
39.8371925,116.9178696,11.7124996,11.708333,28.4182854,1115.158203,30.2999992,-10.8999996,41.1999969,24.7000008,-2.7666667,24.7000008,-2.7666667,539,209,2,143.1327972,419,11,419,11
39.7860641,116.4832306,12.1999998,11.666666,28.6650276,1111.213501,30.8999996,-9.8000002,40.7000008,25.1333332,-2.1833334,25.1333332,-2.1833334,569,215,2,142.923111,446,9,446,9
39.6586037,115.8386002,10.9208336,11.3249998,28.5984859,1080.150391,29.1000004,-10.5,39.5999985,23.4833336,-3.0833335,23.4833336,-3.0833335,582,209,3,138.5395966,451,11,451,11
39.4801483,116.2445145,12.229167,12.0083332,29.1464405,1118.471924,30.7000008,-10.5,41.2000008,25.1499996,-2.3666668,25.1499996,-2.3666668,576,228,1,151.7781677,469,9,469,9
38.7970085,117.2864304,12.6583338,10.5,26.9230766,1093.686035,30.2999992,-8.6999998,39,25.3166656,-1.6,25.3166656,-1.6,532,189,4,134.1500092,398,15,398,15
39.644268,117.1277466,11.8666668,11.4333334,28.0228767,1109.410889,30.2999992,-10.5,40.7999992,24.8500004,-2.4833333,24.8500004,-2.4833333,541,205,2,141.2700806,419,11,419,11
38.9792747,117.0276947,12.8166666,10.7333336,27.2419624,1099.936646,30.5,-8.8999996,39.4000015,25.5499992,-1.5,25.5499992,-1.5,521,191,3,138.185318,398,14,398,14
39.0329208,116.4198151,12.7583332,11.75,28.6585369,1116.691162,31.2000008,-9.8000002,41,25.6833344,-1.7333333,25.6833344,-1.7333333,499,188,2,144.9219971,393,11,393,11
39.9547119,116.3520203,12.4708328,11.208333,27.8814259,1105.717529,31.3999996,-8.8000002,40.2000008,25.416666,-1.7666667,25.416666,-1.7666667,568,198,4,133.4802246,428,13,428,13
39.3723488,117.2671051,12.354167,10.5916672,26.7466335,1105.189087,30.2000008,-9.3999996,39.5999985,25.1666679,-2.0333333,25.1666679,-2.0333333,577,200,4,127.7489166,416,19,416,19
39.4500809,115.7338028,12.4083338,12.2333336,29.3365307,1116.782837,31.2000008,-10.5,41.7000008,25.333334,-2.1333334,25.333334,-2.1333334,595,223,3,144.3605194,473,12,473,12
39.190918,117.1737061,13.3458328,10.5749998,26.8401012,1107.180054,31.6000004,-7.8000002,39.4000015,26.2666664,1.4666666,26.2666664,-0.9666668,569,209,4,136.7695923,430,19,430,19
39.465065,117.1954803,12.2166672,10.2833338,25.9026031,1104.9729,30.2000008,-9.5,39.7000008,25.083334,-2.1500001,25.083334,-2.1500001,544,200,3,137.6452789,413,14,413,14
39.1939583,116.5891037,12.5625,11.8083334,28.8712311,1115.414917,30.8999996,-10,40.9000015,25.4333324,-1.9666667,25.4333324,-1.9666667,527,201,2,144.7122955,416,11,416,11
39.2293777,117.5125504,12.3374996,10.1416664,25.7402706,1110.526367,30,-9.3999996,39.4000015,25.2000008,-2.1166666,25.2000008,-2.1166666,556,196,4,133.8701935,415,14,415,14
38.6336823,117.4432449,12.8874998,9.2249994,24.3403683,1093.354126,30.2999992,-7.5999999,37.8999977,25.6000004,-1.3,25.6000004,-1.3,616,193,5,114.4971008,411,19,411,19
39.4622116,117.4072113,12.1166668,10.5166664,26.490345,1111.10376,29.8999996,-9.8000002,39.7000008,25,-2.3499999,25,-2.3499999,559,200,3,135.54599,422,14,422,14
39.3532524,115.9057465,12.5249996,11.7833338,28.6699123,1112.069092,31.2000008,-9.8999996,41.0999985,25.5,-1.9,25.5,-1.9,568,216,2,147.5621796,455,9,455,9
39.6679306,117.0059586,11.8791666,11.541667,28.2192345,1112.477661,30.2999992,-10.6000004,40.9000015,24.8666668,-2.55,24.8666668,-2.55,538,208,2,143.0769348,419,11,419,11
39.4894447,116.6091843,12.1875,11.8249998,28.9119816,1113.424561,30.5,-10.3999996,40.9000015,25.0666656,-2.3166666,25.0666656,-2.3166666,552,214,2,146.1186981,439,10,439,10
39.4228783,117.5236893,12.1166668,11.0333338,27.6524658,1110.342529,30,-9.8999996,39.9000015,24.9666672,-2.3333333,24.9666672,-2.3333333,566,198,4,133.8733368,425,14,425,14
38.729248,117.2221985,12.8500004,10.8999996,27.5949364,1100.055786,30.6000004,-8.8999996,39.5,25.5499992,-1.5166667,25.5499992,-1.5166667,524,188,3,135.4812622,395,13,395,13
39.1963577,116.6936646,12.541667,11.6833334,28.7766838,1112.108643,30.7000008,-9.8999996,40.5999985,25.3500004,-1.9666667,25.3500004,-1.9666667,531,201,2,142.8549042,416,11,416,11
39.281559,116.687027,12.3625002,11.6416664,28.7448559,1109.471924,30.3999996,-10.1000004,40.5,25.1666679,-2.1166668,25.1666679,-2.1166668,530,204,2,145.4065247,419,11,419,11
38.8274536,116.1163864,12.8458338,11.625,28.1476994,1125.133179,31.6000004,-9.6999998,41.2999992,26.0166664,-1.6166666,26.0166664,-1.6166666,474,167,3,139.0450592,364,12,364,12
39.2906876,116.5850296,12.3874998,11.8249998,28.9119797,1115.374268,30.7000008,-10.1999998,40.9000015,25.2666664,-2.1499999,25.2666664,-2.1499999,540,207,2,145.0654755,428,11,428,11
39.5008087,116.3683624,12.1333332,11.9000006,29.0243912,1109.462036,30.6000004,-10.3999996,41,25.0166664,-2.2833333,25.0166664,-2.2833333,566,223,1,150.6269226,459,7,459,7
39.2707939,116.7352905,12.3916664,11.5999994,28.7128716,1108.883179,30.3999996,-10,40.4000015,25.1833344,-2.0666666,25.1833344,-2.0666666,532,204,2,144.4545441,419,11,419,11
39.1888695,117.5496902,12.4291668,9.8416662,25.2350426,1105.676392,30,-9,39,25.25,-1.95,25.25,-1.95,587,197,5,125.7468491,419,19,419,19
39.0931358,116.8228989,12.6708336,11.6083336,28.5919533,1114.104736,30.8999996,-9.6999998,40.5999985,25.5499992,-1.8166667,25.5499992,-1.8166667,528,196,2,139.9855652,408,13,408,13
39.7970314,116.8281708,11.8083334,11.6999998,28.6063557,1112.455933,30.2000008,-10.6999998,40.9000015,24.7333336,-2.6500001,24.7333336,-2.6500001,544,211,2,143.7579498,425,11,425,11
39.6592484,116.8899002,11.9708338,11.5749998,28.3700981,1110.377564,30.3999996,-10.3999996,40.7999992,24.916666,-2.4333332,24.916666,-2.4333332,541,210,2,143.7631378,423,11,423,11
39.0847778,116.4411469,12.7250004,11.6166668,28.4722233,1117.695435,31.1000004,-9.6999998,40.7999992,25.7000008,-1.7666667,25.7000008,-1.7666667,510,195,2,146.1057129,403,11,403,11
39.8573761,116.4978638,12.4083338,11.6333332,28.513073,1117.208008,31.2999992,-9.5,40.7999992,25.4500008,-2.0333333,25.4500008,-2.0333333,581,216,3,140.0867157,450,11,450,11
39.323719,117.8661423,11.979167,10.2583332,26.0363789,1112.03833,29.7000008,-9.6999998,39.4000015,24.8666668,-2.4833333,24.8666668,-2.4833333,597,199,5,128.6771698,435,17,435,17
39.375782,115.808136,12.395833,11.875,28.753027,1109.17749,31.1000004,-10.1999998,41.2999992,25.3166656,-2.0166667,25.3166656,-2.0166667,575,216,3,145.6933441,458,10,458,10
38.9888268,117.2517395,12.9624996,10.458333,26.8162384,1099.775024,30.7999992,-8.1999998,39,25.7333336,-1.3,25.7333336,-1.3,544,197,4,136.3501282,412,15,412,15
39.3239746,117.1346054,12.5749998,11.0333338,27.7917728,1104.288086,30.5,-9.1999998,39.7000008,25.3999996,-1.7499999,25.3999996,-1.7499999,536,200,2,140.1998901,413,11,413,11
39.6614037,117.2489624,11.9541664,11.458333,28.0154858,1116.81665,30.3999996,-10.5,40.9000015,24.9666672,-2.5333333,24.9666672,-2.5333333,550,203,3,138.7342834,422,12,422,12
39.6968231,115.8908844,11.3833332,11.2166672,28.3966255,1077.132813,29.5,-10,39.5,23.916666,-2.5833333,23.916666,-2.5833333,585,214,3,141.0453949,458,11,458,11
39.234108,116.1288147,12.4541664,11.9916668,29.035511,1115.863892,31,-10.3000002,41.2999992,25.3833332,-2.05,25.3833332,-2.05,539,205,2,147.6641693,430,10,430,10
38.9905777,117.4930115,13.1125002,10.541667,27.0299149,1096.807617,31,-8,39,25.833334,-1.1666667,25.833334,-1.1666667,570,200,5,131.6112518,421,18,421,18
39.5804558,115.7320404,12.166667,11.6833334,28.9909019,1091.509277,30.6000004,-9.6999998,40.2999992,24.8166656,-1.9999999,24.8166656,-1.9999999,608,229,3,144.6014557,484,12,484,12
38.6786346,116.110321,13.1000004,11.3666668,27.5221958,1131.52356,32,-9.3000002,41.2999992,26.3666668,-1.4,26.3666668,-1.4,464,162,3,137.5964813,354,14,354,14
39.2877731,115.9979172,12.4458332,11.8583336,28.782362,1113.784424,31,-10.1999998,41.2000008,25.416666,-2,25.416666,-2,553,209,2,147.1823883,442,9,442,9
39.5618629,116.0338745,12.208333,11.7333336,28.6178875,1106.252564,30.7999992,-10.1999998,41,25.0666656,-2.1500001,25.0666656,-2.1500001,580,225,2,149.8986969,470,8,470,8
39.400219,116.595726,12.2541666,11.8249998,28.9119816,1115.817017,30.5,-10.3999996,40.9000015,25.1166668,-2.3166666,25.1166668,-2.3166666,547,212,2,146.4690552,436,10,436,10
39.6541672,116.9400101,11.9624996,11.5083332,28.2760029,1111.581787,30.2999992,-10.3999996,40.6999969,24.916666,-2.4499998,24.916666,-2.4499998,543,209,2,142.4228516,421,11,421,11
39.5850182,116.7385101,12.2416668,11.5,28.3251228,1112.741943,30.6000004,-10,40.5999985,25.166666,-2.2166667,25.166666,-2.2166667,547,213,2,145.1069794,431,11,431,11
39.5372276,116.947197,12.0749998,11.25,27.8465347,1103.921753,30.2999992,-10.1000004,40.4000015,24.9833336,-2.2166667,24.9833336,-2.2166667,534,208,2,144.3402557,419,10,419,10
39.6982536,116.8991928,11.9208336,11.5583334,28.2599831,1112.142578,30.3999996,-10.5,40.9000015,24.8833332,-2.5,24.8833332,-2.5,546,212,2,143.5393219,427,11,427,11
39.1127548,116.4204865,12.791667,11.5166664,28.2964783,1116.957764,31.2000008,-9.5,40.7000008,25.7666664,-1.6833334,25.7666664,-1.6833334,516,196,2,145.9154663,408,12,408,12
39.0188789,117.0158081,12.8708334,10.6416664,27.009306,1098.042603,30.7000008,-8.6999998,39.4000015,25.6166668,-1.3833333,25.6166668,-1.3833333,525,191,3,136.4380951,397,16,397,16
39.4546051,117.5039062,11.9833336,10.7833338,27.0938034,1107.352173,29.7999992,-10,39.7999992,24.833334,-2.4000001,24.833334,-2.4000001,562,198,4,134.5436707,423,14,423,14
39.2603683,117.6892548,12.2124996,10.8916664,27.5042076,1106.09082,30,-9.6000004,39.5999985,24.9833336,-2.2166667,24.9833336,-2.2166667,575,197,5,131.3114471,425,17,425,17
39.8728447,116.1891861,12.3583336,11.8000002,29.0640392,1106.236084,31.1000004,-9.5,40.5999985,25.2333336,-1.9666666,25.2333336,-1.9666666,571,201,3,136.6841583,439,10,439,10
39.7182541,116.1026382,12.3500004,11.833333,28.932354,1111.12561,31.1000004,-9.8000002,40.9000015,25.2833328,-2.0333333,25.2833328,-2.0333333,588,220,2,144.8309326,469,10,469,10
39.7624359,116.6665039,11.8874998,11.625,28.5626545,1109.584473,30.2999992,-10.3999996,40.6999969,24.7999992,-2.5,24.7999992,-2.5,546,213,2,145.3787231,431,9,431,9
39.4165421,116.4052658,12.2333336,11.8666668,28.9430904,1114.785645,30.6000004,-10.3999996,41,25.1166668,-2.3166666,25.1166668,-2.3166666,556,218,1,149.3733673,448,9,448,9
38.9443283,116.7776108,12.7375002,11.458333,28.4325886,1110.245972,30.7999992,-9.5,40.2999992,25.5499992,-1.7,25.5499992,-1.7,506,189,2,141.6036072,393,11,393,11
39.3033142,116.7233887,12.3625002,11.625,28.6330051,1111.659546,30.5,-10.1000004,40.5999985,25.1833344,-2.1333334,25.1833344,-2.1333334,532,204,2,144.1173096,418,11,418,11
38.9743233,117.3733826,13.1125002,10.4750004,26.8589745,1102.163452,31,-8,39,25.8999996,-1.2333335,25.8999996,-1.2333335,560,201,4,134.257782,419,17,419,17
38.8893661,116.9221802,12.9125004,11.0916662,27.9387074,1104.369629,30.8999996,-8.8000002,39.7000008,25.7166672,-1.4166667,25.7166672,-1.4166667,512,189,3,139.1777802,393,12,393,12
38.8170395,117.5578003,13.0749998,9.1166668,24.7064152,1067.930298,30.2999992,-6.5999999,36.8999977,25.583334,-0.65,25.583334,-0.65,592,201,4,127.6939468,429,18,429,18
39.7482567,117.077713,11.8000002,11.6833334,28.4266014,1119.045898,30.2999992,-10.8000002,41.0999985,24.8166656,-2.7333333,24.8166656,-2.7333333,543,206,2,141.109787,420,11,420,11
39.1420326,115.9237823,12.5916672,11.8500004,28.7621365,1114.668457,31.2000008,-10,41.2000008,25.583334,-1.8500001,25.583334,-1.8500001,528,195,3,144.6416626,416,10,416,10
39.3603249,117.2294235,12.416667,10.8166666,27.1775551,1104.081909,30.3999996,-9.3999996,39.7999992,25.25,-1.9166666,25.25,-1.9166666,544,201,3,138.8429871,416,12,416,12
38.9102287,116.6711426,12.8041668,11.5916672,28.5509033,1112.986328,31,-9.6000004,40.5999985,25.6499996,-1.6666667,25.6499996,-1.6666667,501,186,2,141.4703674,389,12,389,12
39.1652718,116.1116409,12.5708332,11.8916664,28.7933807,1118.577515,31.2000008,-10.1000004,41.3000031,25.5499992,-1.9500002,25.5499992,-1.9500002,525,197,2,146.1724091,416,10,416,10
38.6733322,117.4109955,13.0166664,9.5666666,24.978241,1095.941528,30.6000004,-7.6999998,38.2999992,25.7666664,-1.2,25.7666664,-1.2,545,189,5,129.4024353,397,18,397,18
39.7843132,117.2049332,11.7124996,11.6916666,28.3778324,1119.429932,30.2000008,-11,41.2000008,24.75,-2.8333333,24.75,-2.8333333,545,203,3,139.6193542,420,12,420,12
40.1206856,116.5411987,11.6916666,12.083334,29.1164665,1125.652954,30.5,-11,41.5,24.7666664,-2.9333334,24.7666664,-2.9333334,534,192,3,135.8037415,405,9,405,9
39.8537407,116.931839,11.6958332,11.7583332,28.5396442,1114.975464,30.2999992,-10.8999996,41.1999969,24.6833324,-2.7666667,24.6833324,-2.7666667,543,211,2,143.2203369,423,11,423,11
39.1654663,117.3770142,12.7124996,10.7416668,27.263113,1102.485107,30.6000004,-8.8000002,39.4000015,25.4833336,-1.6166667,25.4833336,-1.6166667,555,199,4,135.2635956,417,15,417,15
39.2741318,117.0763092,12.6625004,11.125,28.0226688,1103.463867,30.5,-9.1999998,39.7000008,25.4333344,0.7833334,25.4333344,-1.6999999,536,201,2,140.5104675,413,12,413,12
39.1877861,116.070816,12.5708332,11.9750004,28.9251213,1118.65271,31.2000008,-10.1999998,41.4000015,25.5333328,-1.95,25.5333328,-1.95,532,200,2,146.4405518,422,10,422,10
39.7290878,116.0672379,12.3791666,11.8916664,29.0749798,1109.023804,31.1000004,-9.8000002,40.9000015,25.2666664,-2,25.2666664,-2,581,217,2,144.3636932,463,9,463,9
39.5396271,117.0617828,12.0291662,11.2749996,27.770937,1104.170776,30.3999996,-10.1999998,40.5999985,24.9666672,-2.25,24.9666672,-2.25,536,207,2,143.7644653,420,9,420,9
39.6767883,117.3205032,11.9208336,11.4416666,27.9747353,1119.724976,30.2999992,-10.6000004,40.9000015,24.9500008,-2.6333334,24.9500008,-2.6333334,552,201,3,137.0288391,420,12,420,12
39.8439445,116.1433716,12.0458336,11.9083338,29.3308697,1099.633179,30.7000008,-9.8999996,40.5999985,24.8500004,-2.1833334,24.8500004,-2.1833334,564,201,3,139.0523071,439,9,439,9
39.6327515,117.0376892,11.9208336,11.4750004,28.125,1110.129883,30.2999992,-10.5,40.7999992,24.8833332,-2.4666667,24.8833332,-2.4666667,540,207,2,142.3449097,420,11,420,11
39.3778458,117.1527405,12.3208332,10.9416666,27.354166,1101.640259,30.5,-9.5,40,25.2000008,-1.9166667,25.2000008,-1.9166667,541,203,2,140.4586792,418,11,418,11
39.3747444,117.133461,12.3874998,10.9083328,27.2708321,1104.511719,30.6000004,-9.3999996,40,25.2999992,-1.8833333,25.2999992,-1.8833333,540,202,2,140.11203,416,11,416,11
39.3143196,116.8632812,12.4375,11.541667,28.6393719,1109.182983,30.5,-9.8000002,40.2999992,25.2333336,-2,25.2333336,-2,533,203,2,142.749115,417,11,417,11
39.7757416,116.8340759,11.8416662,11.6833334,28.5656071,1111.744751,30.2000008,-10.6999998,40.9000015,24.7666664,-2.6000001,24.7666664,-2.6000001,542,210,2,143.4631348,422,11,422,11
39.0329094,116.3604965,12.8041668,11.8083334,28.6610031,1118.890381,31.3999996,-9.8000002,41.2000008,25.75,-1.7166667,25.75,-1.7166667,503,189,3,144.3992462,395,13,395,13
39.2040024,117.2103271,13.1583338,10.6166668,26.8097649,1109.258179,31.3999996,-8.1999998,39.5999985,26.083334,-1.1833333,26.083334,-1.1833333,570,209,4,136.7185669,431,17,431,17
39.5337296,117.2588425,12.0458336,11.0250006,27.3573208,1108.630371,30.2000008,-10.1000004,40.3000031,24.9666672,-2.3166666,24.9666672,-2.3166666,547,201,3,138.6703949,419,12,419,12
39.7164955,117.4415436,11.7416668,11.6166668,28.1275234,1121.405029,30.2999992,-11,41.2999992,24.7999992,-2.8499999,24.7999992,-2.8499999,554,199,3,136.881897,421,11,421,11
39.2983551,116.081398,12.416667,11.9499998,29.0048542,1116.103882,30.8999996,-10.3000002,41.2000008,25.3500004,-2.0999999,25.3500004,-2.0999999,554,211,2,147.6170807,443,10,443,10
39.446373,115.9341812,12.3374996,11.7749996,28.6496353,1110.98877,31,-10.1000004,41.0999985,25.2833328,-2.0833335,25.2833328,-2.0833335,579,224,2,149.1776581,467,9,467,9
39.3737488,116.9315338,12.3999996,11.4499998,28.5536175,1108.274658,30.3999996,-9.6999998,40.0999985,25.2166672,-1.9999999,25.2166672,-1.9999999,535,204,2,142.1010132,416,11,416,11
39.0837784,116.8092728,12.6625004,11.6083336,28.5919552,1113.812256,30.8999996,-9.6999998,40.5999985,25.5333328,-1.8166667,25.5333328,-1.8166667,527,196,2,139.9186554,407,13,407,13
38.8965683,117.0516739,12.9750004,10.7166672,27.2688732,1098.299316,30.7999992,-8.5,39.2999992,25.7000008,-1.3000001,25.7000008,-1.3000001,528,187,4,132.4211273,391,19,391,19
38.9518547,117.6603546,12.6541662,9.4250002,24.4805183,1106.381226,30.5,-8,38.5,25.5499992,-1.6500001,25.5499992,-1.6500001,530,189,2,137.3434753,402,8,402,8
39.7287102,116.2678299,12.1083336,11.9499998,29.2176037,1112.355835,30.7000008,-10.1999998,40.9000015,25,-2.3333333,25,-2.3333333,577,217,2,144.9463196,460,8,460,8
39.6885605,116.0914078,12.1916666,11.8166666,28.8916054,1109.913696,30.7999992,-10.1000004,40.9000015,25.0833321,-2.2,25.0833321,-2.2,582,221,2,146.6168671,467,8,467,8
39.0010986,117.4753418,13.1958332,10.5083332,26.9444447,1094.947998,31.1000004,-7.9000001,39,25.916666,-1.0499998,25.916666,-1.0499998,561,197,5,132.2077484,416,18,416,18
38.9062424,117.6620331,12.4499998,9.0333328,23.5857258,1108.430542,30.2000008,-8.1000004,38.3000031,25.3666668,-1.8833334,25.3666668,-1.8833334,550,193,3,133.4937439,410,11,410,11
39.3201904,118.0009232,11.9041662,10.8416662,27.3089828,1106.296997,29.6000004,-10.1000004,39.7000008,24.6833344,-2.5166667,24.6833344,-2.5166667,598,198,4,129.5073242,438,14,438,14
39.6541405,115.8811035,11.7250004,11.5333328,28.8333321,1087.903565,30,-10,40,24.3500004,-2.4000001,24.3500004,-2.4000001,592,221,3,143.53302,468,11,468,11
39.9131813,116.6672745,12.208333,11.5333328,28.337429,1118.334473,30.8999996,-9.8000002,40.7000008,25.25,-2.25,25.25,-2.25,555,212,3,141.8581543,431,11,431,11
39.5589523,117.658226,11.729167,10.7583332,26.6956158,1114.810303,29.7999992,-10.5,40.2999992,24.6833324,-2.7833333,24.6833324,-2.7833333,580,195,5,128.9857025,423,17,423,17
39.7116966,116.965683,11.8666668,11.583333,28.3211079,1114.241089,30.2999992,-10.6000004,40.9000015,24.833334,-2.5833335,24.833334,-2.5833335,542,209,2,142.9060822,422,11,422,11
39.2665787,117.5315552,12.25,10.6000004,26.7676773,1107.415161,30,-9.6000004,39.5999985,25.0666676,-2.1833334,25.0666676,-2.1833334,565,198,4,133.4045868,423,15,423,15
39.3113594,116.2159348,12.2958336,11.7249994,28.5975609,1108.845581,30.7999992,-10.1999998,41,25.25,-2.0833333,25.25,-2.0833333,550,214,2,149.7455444,444,10,444,10
39.3568802,115.8413162,12.5666666,11.7833338,28.6699123,1110.547241,31.2000008,-9.8999996,41.0999985,25.5,-1.8499999,25.5,-1.8499999,574,216,3,146.2352142,458,10,458,10
39.3702927,116.9153137,12.4041672,11.458333,28.5033169,1109.038208,30.5,-9.6999998,40.2000008,25.25,-1.9999999,25.25,-1.9999999,536,205,2,142.6564636,418,11,418,11
39.9031525,117.0918198,11.604167,11.8583336,28.5056095,1123.251099,30.2999992,-11.3000002,41.5999985,24.6833324,-2.9833333,24.6833324,-2.9833333,540,203,3,139.9371338,415,11,415,11
40.0128212,116.4552536,12.1999998,11.4499998,28.1326771,1117.220581,31.1000004,-9.6000004,40.7000008,25.25,-2.2333333,25.25,-2.2333333,548,197,3,136.8330536,419,9,419,9
39.2265244,116.237236,12.4291668,11.7250004,28.5279808,1114.28833,31,-10.1000004,41.0999985,25.416666,-2.0166669,25.416666,-2.0166669,535,206,2,148.6351166,428,10,428,10
39.8186073,117.2963715,11.625,11.7166672,28.2329311,1126.128784,30.2000008,-11.3000002,41.5,24.7166672,-3.0333333,24.7166672,-3.0333333,548,199,3,137.280777,418,12,418,12
39.8497925,116.5604935,12.2375002,11.6583338,28.6445541,1114.891235,30.8999996,-9.8000002,40.7000008,25.2166672,-2.2,25.2166672,-2.2,563,213,3,142.167984,439,10,439,10
39.2907181,117.945137,11.833333,9.8000002,25.0639381,1110.671997,29.5,-9.6000004,39.0999985,24.7166672,-2.6000001,24.7166672,-2.6000001,592,197,5,129.2746887,433,15,433,15
39.6052742,116.4378815,12.0041666,11.8416662,28.9527302,1110.013184,30.5,-10.3999996,40.9000015,24.8833332,-2.4166665,24.8833332,-2.4166665,562,219,1,147.9181061,450,8,450,8
39.4136581,116.2506409,12.2416668,11.6833334,28.6356201,1106.114868,30.7000008,-10.1000004,40.8000031,25.1499996,-2.1000001,25.1499996,-2.1000001,564,222,1,151.066803,457,9,457,9
39.0076065,116.3867493,12.8125,11.7416668,28.6382122,1118.416382,31.2999992,-9.6999998,41,25.75,-1.7,25.75,-1.7,501,188,3,144.0937195,393,13,393,13
39.3533249,117.7287369,12.1583328,10.9833336,27.6658268,1106.73523,29.8999996,-9.8000002,39.7000008,24.9500008,-2.2666669,24.9500008,-2.2666669,584,198,5,130.9958649,432,16,432,16
39.1730576,116.0521774,12.6374998,11.9416666,28.7751007,1120.010376,31.3999996,-10.1000004,41.5,25.6166668,-1.9000001,25.6166668,-1.9000001,532,199,2,146.026123,422,10,422,10
39.6456528,117.6448669,11.7208338,11.4416666,27.7710361,1116.539795,30.2999992,-10.8999996,41.1999969,24.7833328,-2.7666667,24.7833328,-2.7666667,574,199,4,133.8749542,431,13,431,13
39.0848579,117.692955,12.8041668,10.0916672,25.9425869,1099.655884,30.6000004,-8.3000002,38.9000015,25.6000004,-1.45,25.6000004,-1.45,583,200,5,129.8395844,426,16,426,16
39.1466942,117.6575241,12.3666668,9.8166666,25.1709404,1103.221191,30,-9,39,25.166666,-1.9833333,25.166666,-1.9833333,588,197,6,125.6806946,420,21,420,21
39.2516518,116.5897369,12.4375,11.791667,28.9011421,1114.823975,30.7000008,-10.1000004,40.8000031,25.2999992,-2.0999999,25.2999992,-2.0999999,533,204,2,145.0644684,422,11,422,11
39.7418137,116.5248413,12.0666666,11.7333326,28.8288269,1110.107178,30.6000004,-10.1000004,40.7000008,24.9833336,-2.3166668,24.9833336,-2.3166668,567,216,2,143.4621735,446,9,446,9
39.6964607,116.9410858,11.875,11.5666666,28.2803593,1113.866089,30.2999992,-10.6000004,40.9000015,24.8500004,-2.5833335,24.8500004,-2.5833335,541,209,2,143.2231598,422,11,422,11
39.028038,117.6667328,13.0375004,10.2250004,26.2179489,1102.429443,31.1000004,-7.9000001,39,25.8999996,-1.2,25.8999996,-1.2,563,199,4,134.5353851,422,13,422,13
39.3878708,116.2261429,12.25,11.7666664,28.6991863,1106.875244,30.7999992,-10.1999998,41,25.166666,-2.1166666,25.166666,-2.1166666,560,220,1,150.5722809,453,9,453,9
39.3307037,116.7736206,12.395833,11.6916666,28.7264538,1112.626831,30.6000004,-10.1000004,40.7000008,25.2333336,-2.1000001,25.2333336,-2.1000001,536,206,2,143.7371674,421,11,421,11
39.1654778,117.5359116,12.3999996,9.8833332,25.2770672,1106.733521,30,-9.1000004,39.0999985,25.25,-1.9833333,25.25,-1.9833333,560,196,4,133.1565704,417,14,417,14
39.342701,117.6505356,12.1333332,10.9833336,27.5271511,1109.423096,30,-9.8999996,39.9000015,24.9666672,-2.3,24.9666672,-2.3,576,197,4,131.8901978,428,15,428,15
39.1228676,117.2155914,13.416667,10.166667,26.2027493,1100.145264,31.5,-7.3000002,38.7999992,26.2833328,-0.7666667,26.2833328,-0.7666667,573,207,4,134.1474152,427,21,427,21
40.0654221,116.5102692,11.8791666,11.8916664,28.8632679,1120.668335,30.7000008,-10.5,41.2000008,24.916666,-2.6500001,24.916666,-2.6500001,538,195,3,137.3957672,412,9,412,9
39.3089752,116.7601624,12.4041672,11.6416664,28.7448559,1111.005859,30.5,-10,40.5,25.2000008,-2.0833333,25.2000008,-2.0833333,534,204,2,143.3174744,419,11,419,11
39.6811066,116.7986221,11.9708338,11.625,28.5626545,1110.576172,30.2999992,-10.3999996,40.6999969,24.8833332,-2.4499998,24.8833332,-2.4499998,542,213,2,145.7754059,428,9,428,9
39.0203362,117.4956284,13.0916662,10.583333,27.0673485,1097.252441,31,-8.1000004,39.0999985,25.833334,-1.1833334,25.833334,-1.1833334,601,207,6,128.7372742,439,23,439,23
39.8084221,117.3068085,11.6291666,11.6916666,28.2407398,1125.57959,30.1000004,-11.3000002,41.4000015,24.7000008,-3.0333333,24.7000008,-3.0333333,548,199,3,137.280777,418,12,418,12
40.0029144,116.5673981,12.0708332,11.7749996,28.719511,1119.844727,30.8999996,-10.1000004,41,25.1166668,-2.4333334,25.1166668,-2.4333334,551,203,3,138.4688416,423,10,423,10
39.1674423,116.9922256,12.7874994,11.125,27.8822041,1104.900513,30.7999992,-9.1000004,39.9000015,25.6000004,-1.5666668,25.6000004,-1.5666668,528,199,2,141.5007019,409,11,409,11
38.6574783,117.4287338,12.9375,9.2416668,24.3201752,1095.001343,30.3999996,-7.5999999,38,25.6666679,-1.2833333,25.6666679,-1.2833333,547,189,5,128.7769012,397,18,397,18
39.8468513,116.4788132,12.4083338,11.5666666,28.4193287,1116.127319,31.2999992,-9.3999996,40.6999969,25.416666,-2.0333333,25.416666,-2.0333333,584,218,3,141.3530121,456,11,456,11
39.1485748,116.3810959,12.7416668,11.5333328,28.3374271,1114.658203,31.1000004,-9.6000004,40.7000008,25.6666679,-1.7166667,25.6666679,-1.7166667,517,198,2,147.0444031,410,11,410,11
39.9857292,116.1649628,10.6625004,11.4083338,28.5923138,1086.263672,29.2000008,-10.6999998,39.9000015,23.3999996,-3.3333333,23.3999996,-3.3333333,544,187,2,133.4464111,412,8,412,8
39.5895576,116.3130264,12.1166668,11.8666668,28.9430885,1112.432495,30.7000008,-10.3000002,41,25.0333328,-2.3333333,25.0333328,-2.3333333,572,227,1,151.8308105,467,7,467,7
39.7385368,116.0100708,12.5041666,11.8416672,29.0950031,1101.425659,31.2000008,-9.5,40.7000008,25.3166676,-1.7666667,25.3166676,-1.7666667,583,216,3,143.2525482,462,11,462,11
